SITE_ID,COUNTRY,IGBP,LOCATION_LAT,LOCATION_LONG,MAP,URL_FLUXNET,UTC_OFFSET,isduplicated,FLUX_MEASUREMENTS_DATE_END,FLUX_MEASUREMENTS_DATE_START,FLUX_MEASUREMENTS_METHOD,FLUX_MEASUREMENTS_VARIABLE,LOCATION_DATE_START,LOCATION_ELEV,MAT,TERRAIN,WIND_DIRECTION,ACKNOWLEDGEMENT,ASPECT,DOM_DIST_MGMT,FLUX_MEASUREMENTS_OPERATIONS,REFERENCE_COMMENT,REFERENCE_DOI,REFERENCE_PAPER,REFERENCE_USAGE,RESEARCH_TOPIC,SHIPPING_ADDRESS,SITE_DESC,SITE_FUNDING,SITE_SNOW_COVER_DAYS,SURFACE_HOMOGENEITY,TOWER_POWER,TOWER_TYPE,URL,ACKNOWLEDGEMENT_COMMENT,DM_COMMENT,DM_DATE,DM_FORESTRY,FLUX_MEASUREMENTS_COMMENT,IGBP_COMMENT,LAND_OWNER,LAND_OWNERSHIP,STATE,DM_FIRE,LOCATION_COMMENT,DM_INS_PATH,UTC_OFFSET_DATE_START,UTC_OFFSET_COMMENT,IGBP_DATE_START,DM_GENERAL,DM_DATE_UNC,DM_ENCROACH,DM_EXT_WEATHER,DM_WATER,DM_DATE_END,DM_DATE_START,DM_SURF,DM_SURF_MEAS_UNC,DM_GRAZE,V1
FI-Hyy,Finland,ENF,61.8475,24.2950,709,http://sites.fluxdata.org/FI-Hyy/,2,NA,NA,NA,NA,NA,1996,181,3.8,Gentle slope (<2 %),WSW,NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FI-Jok,Finland,CRO,60.8986,23.5135,627,http://sites.fluxdata.org/FI-Jok/,2,NA,2000,2000,Eddy Covariance,CO2,2000,109,4.6,Flat,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agricultural peat soil, drained > 100 years ago. Typical crop rotation: 1 yr of cereals (barley, oat, wheat) with undersown forage grass, after that 3 yrs of foreage grass. No grazing. Forage grass is harvested 3 times/yr.",NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FI-Let,Finland,ENF,60.6418,23.9597,NA,http://sites.fluxdata.org/FI-Let/,2,NA,NA,2009,Eddy Covariance,CO2,2009,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FI-Lom,Finland,WET,67.9972,24.2092,484,http://sites.fluxdata.org/FI-Lom/,2,NA,NA,2005,Eddy Covariance,CO2,2005,274,-1.4,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FI-Sod,Finland,ENF,67.3619,26.6378,500,http://sites.fluxdata.org/FI-Sod/,2,NA,NA,NA,NA,NA,2000,180,-1,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FR-Fon,France,DBF,48.4764,2.7801,720,http://sites.fluxdata.org/FR-Fon/,1,NA,NA,20050310,Eddy Covariance,CO2,20050201,103,10.2,Gentle slope (<2 %),WSW,"Acknowledges earlier European carbon projects (CARBOEUROPE, CARBOEXTREME) plus the current ICOS infrastructure",WSW,Forestry,Continuous operation,paper under review,10.1007/s00468-013-0853-5,"Bazot, S., Barthes, L., Blanot, D. & Fresneau, C. Distribution of non-structural nitrogen and carbohydrate compounds in mature oak trees in a temperate forest at four key phenological stages. Trees-Structure and Function 27, 1023-1034.",Analysis_Result,"Flux data processing, instrument QA/QC",ESE laboratory 362 rue du Doyen Andr<8e> Guinier 91405 ORSAY Cedex France,"This tower is located in Barbeau state forest (near Fontainebleau), a 150 year-old forest with dominant oak and hornbeam in the understory.",CNRS,2,250,Direct power,pole,http://www.barbeau.u-psud.fr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FR-Gri,France,CRO,48.8442,1.9519,650,http://sites.fluxdata.org/FR-Gri/,1,NA,NA,20050101,Eddy Covariance,CO2,20050101,125,12,Gentle slope (<2 %),SW,NA,FLAT,Agriculture,Continuous operation,Describes the C and N budgets of the field,NA,"Loubet B., Laville P., Lehuger S., Larmanou E., Fl<8e>chard C., Mascher N., G<8e>nermont S., Roche R., Ferrara R.M., Stella P., Personne E., Durand B., Decuq C., Flura D., Masson S., Fanucci O., Rampon J.N., Siemens J., Kindler R., Gabrielle B., Schrumpf M., Cellier P., 2011. Carbon, nitrogen and Greenhouse gases budgets over a four years crop rotation in northern France. Plant and Soil, 343, 1/2, 109<d0>137",Reference,"C and N budget, ammonia volatilization",route de la ferme 78850 THIVERVAL GRIGNON,large cropland field (19 ha) in a plateau situation close to a farm with cattle ; surface tillage,INRA,0,0,Direct power,other,http://www6.versailles-grignon.inra.fr/ecosys/icos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20050101,in local time we are at UTC+1 but we submit our data at UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FR-LBr,France,ENF,44.7171,-0.7693,900,http://sites.fluxdata.org/FR-LBr/,1,NA,1996,1996,Eddy Covariance,CO2,1996,61,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FR-Pue,France,EBF,43.7414,3.5958,883,http://sites.fluxdata.org/FR-Pue/,1,NA,NA,NA,NA,NA,2000,270,13.5,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GF-Guy,French Guyana,EBF,5.2788,-52.9249,3041,http://sites.fluxdata.org/GF-Guy/,-3,NA,2004,2004,Eddy Covariance,CO2,2004,48,25.7,Undulated/Variable,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GH-Ank,Ghana,EBF,5.2685,-2.6942,1900,http://sites.fluxdata.org/GH-Ank/,0,NA,NA,2008,Eddy Covariance,CO2,2008,124,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-BCi,Italy,CRO,40.5238,14.9574,600,http://sites.fluxdata.org/IT-BCi/,1,NA,NA,2002,Eddy Covariance,CO2,2004,20,18,"Medium Slope (>2 %, <5%)",NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-CA1,Italy,DBF,42.3804,12.0266,766,http://sites.fluxdata.org/IT-CA1/,1,NA,2011,2011,Eddy Covariance,CO2,2011,200,14,Flat,SW,NA,FLAT,NA,NA,NA,NA,NA,NA,NA,NA,Short rotation forestry of poplar for biomass production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-CA2,Italy,CRO,42.3772,12.0260,766,http://sites.fluxdata.org/IT-CA2/,1,NA,2011,2011,Eddy Covariance,CO2,2011,200,14,Gentle slope (<2 %),NA,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,rotation crop grassland/winter wheat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-CA3,Italy,DBF,42.3800,12.0222,766,http://sites.fluxdata.org/IT-CA3/,1,NA,2011,2011,Eddy Covariance,CO2,2011,197,14,Flat,SW,NA,FLAT,NA,NA,NA,NA,NA,NA,NA,NA,Short rotation forestry of poplar for biomass production,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Col,Italy,DBF,41.8494,13.5881,1180,http://sites.fluxdata.org/IT-Col/,1,NA,NA,NA,NA,NA,1996,1560,6.3,Undulated/Variable,NA,NA,SSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Cp2,Italy,EBF,41.7043,12.3573,805,http://sites.fluxdata.org/IT-Cp2/,1,NA,NA,2012,Eddy Covariance,CO2,2012,19,15.2,Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Evergreen Holm Oak (Quercus ilex) forest.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Cpz,Italy,EBF,41.7052,12.3761,780,http://sites.fluxdata.org/IT-Cpz/,1,NA,1997,1997,Eddy Covariance,CO2,1997,68,15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Isp,Italy,DBF,45.8126,8.6336,1300,http://sites.fluxdata.org/IT-Isp/,1,NA,20151231,20120701,Eddy Covariance,CO2,20120701,210,12.2,Flat,NNW,NA,FLAT,NA,Continuous operation,useful for the general understanding of the measurement site,dx.doi.org/10.1016/j.pedobi.2012.05.001,"Estimating heterotrophic and autotrophic soil respiration in a semi-natural forest of Lombardy, Italy",Reference,NA,"Carsten Gruening; T.P. 123; Via Fermi, 2749; 21027  Ispra (VA); Italy","mixed forest, unmanaged since 1960s; main species: Quercus robur (dominant), Robinia pseudoacacia, Alnus glutinosa, Pinus rigida, minor species: Populus tremula, Betula pendula, Corylus avellana, Prunus serotina","European Commission, Joint Research Centre, Institute for Environment and Sustainability, Air and Climate Unit",3,140,Direct power,walk-up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"located on the site of the European Commission''s Joint Research Centre in Ispra, Italy. abc-is.jrc.ec.europa.eu",NA,20150101,site time stamps are local solar time,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-La2,Italy,ENF,45.9542,11.2853,1150,http://sites.fluxdata.org/IT-La2/,1,NA,2000,2000,Eddy Covariance,CO2,2000,1350,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Lav,Italy,ENF,45.9562,11.2813,1291,http://sites.fluxdata.org/IT-Lav/,1,NA,NA,2002,Eddy Covariance,CO2,2000,1353,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-MBo,Italy,GRA,46.0147,11.0458,1214,http://sites.fluxdata.org/IT-MBo/,1,NA,NA,2002,Eddy Covariance,CO2,2002,1550,5.1,Flat,NA,NA,FLAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Noe,Italy,CSH,40.6061,8.1515,588,http://sites.fluxdata.org/IT-Noe/,1,NA,NA,2004,Eddy Covariance,CO2,2004,28,15.9,Flat,WNW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mediterranean maquis site,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-PT1,Italy,DBF,45.2009,9.0610,984,http://sites.fluxdata.org/IT-PT1/,1,NA,NA,NA,NA,NA,1998,60,12.7,Flat,E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Ren,Italy,ENF,46.5869,11.4337,809,http://sites.fluxdata.org/IT-Ren/,1,NA,NA,NA,NA,NA,1998,1730,4.7,Strong Slope (>10%),N,NA,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Ro1,Italy,DBF,42.4081,11.9300,876,http://sites.fluxdata.org/IT-Ro1/,1,NA,2000,2000,Eddy Covariance,CO2,2000,235,15.15,NA,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Ro2,Italy,DBF,42.3903,11.9209,876,http://sites.fluxdata.org/IT-Ro2/,1,NA,2002,2002,Eddy Covariance,CO2,2002,160,15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-SR2,Italy,ENF,43.7320,10.2910,920,http://sites.fluxdata.org/IT-SR2/,0,NA,NA,20130101,Eddy Covariance,CO2,20130101,12,14.2,Flat,W,NA,FLAT,NA,Continuous operation,NA,NA,NA,NA,NA,"Carsten Gruening; T.P. 123; Via Fermi, 2749; 21027  Ispra (VA); Italy",strip of pine plantation (Pinus pinea) extending ca. 6x1km along the cost established from seed; IT-SR2 is the successor of IT-SRo site which was located approx. 700 m south-west,NA,0,330,Direct power,walk-up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Info regarding Park San Rossore www.parcosanrossore.org/en/intro,NA,NA,site time stamps are UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-SRo,Italy,ENF,43.7279,10.2844,920,http://sites.fluxdata.org/IT-SRo/,1,NA,1999,1999,Eddy Covariance,CO2,1999,6,14.2,Flat,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT-Tor,Italy,GRA,45.8444,7.5781,920,http://sites.fluxdata.org/IT-Tor/,1,NA,NA,200806200030,Eddy Covariance,CO2,200806200030,2160,2.9,Gentle slope (<2 %),N,Interreg Alcotra 2007-2013 PHENOALP and e-PHENO,S,Undisturbed,Continuous operation,general site description and response to climate extreme,doi:10.1088/1748-9326/8/2/025008,"Phenology and carbon dioxide source/sink strength of a subalpine grassland in response to an exceptionally short snow season. M. Galvagno, G. Wohlfahrt, E. Cremonese, M. Rossini, R. Colombo, G. Filippa, T. Julitta, G. Manca, C. Siniscalco, U. Morra di Cella and M. Migliavacca. Environmental Research Letters, 2013",Primary_Citation,"CO2 fluxes, phenology, hydrology, soil chemistry, proxmal sensing",Loc Grande Charriere 44 11020 Saint Christophe Aosta Italy,The site is an abandoned grassland in European Alps dominated by Nardus stricta,"ARPA Valle d''Aosta, EU projects",200,300,Solar panels,tripod,NA,NA,NA,NA,NA,no data in 2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP-MBF,Japan,DBF,44.3869,142.3186,NA,http://sites.fluxdata.org/JP-MBF/,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JP-SMF,Japan,MF,35.2617,137.0788,NA,http://sites.fluxdata.org/JP-SMF/,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MY-PSO,Malaysia,EBF,2.9730,102.3062,NA,http://sites.fluxdata.org/MY-PSO/,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NL-Hor,Netherlands,GRA,52.2404,5.0713,800,http://sites.fluxdata.org/NL-Hor/,1,NA,NA,2002,Eddy Covariance,CO2,2003,2.2,10,Flat,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NL-Loo,Netherlands,ENF,52.1666,5.7436,786,http://sites.fluxdata.org/NL-Loo/,1,NA,NA,1996,Eddy Covariance,CO2,1996,25,9.8,NA,WSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"The Loobos site is located near Kootwijk (52?10?00? N - 5?44?38? O). The main tree species is Scots pine (Pinus silvestris). In all direc<c2>tions the forest extends for more than 1.5 km. The trees were planted around 1909 on sand dunes and are widely spaced with some open spots. In a radius of 500 m around the flux tower 89% of the area is covered with Scots pine, 3.3% with Corsican or black pine, 2.3% with birch, 1.3% with Douglas fir, 0.6% with oak and 3.5% of the area is open and mostly covered with heather and grass. The average tree height is 15.1 m. The undergrowth of the forest is a closed cover of mainly grass (Deschampsia). Because of the local topography caused by the sand dunes the distance to the ground water table depends on the location. At the base of the tower the ground water table is at a depth of ? 6.5 m below the surface.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO-Adv,Norway,WET,78.1860,15.9230,NA,http://sites.fluxdata.org/NO-Adv/,1,NA,NA,2011,Eddy Covariance,CO2,2011,17,NA,Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NO-Blv,Norway,SNO,78.9216,11.8311,400,http://sites.fluxdata.org/NO-Blv/,1,NA,NA,2008,Eddy Covariance,CO2,2008,25,-4.5,NA,ESE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,high-arctic tundra area located at the west coast of Svalbard,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA-SPn,Panama,DBF,9.3181,-79.6346,2350,http://sites.fluxdata.org/PA-SPn/,-5,NA,2007,2007,Eddy Covariance,CO2,2007,78,26.5,Undulated/Variable,NA,NA,FLAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PA-SPs,Panama,GRA,9.3138,-79.6314,2350,http://sites.fluxdata.org/PA-SPs/,-5,NA,2007,2007,Eddy Covariance,CO2,2007,68,26.5,Gentle slope (<2 %),NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Che,Russia,WET,68.6130,161.3414,200,http://sites.fluxdata.org/RU-Che/,11,NA,NA,NA,NA,NA,2002,4,-12.5,NA,SSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Cok,Russia,OSH,70.8291,147.4943,232,http://sites.fluxdata.org/RU-Cok/,11,NA,NA,2003,Eddy Covariance,CO2,2003,48,-14.3,Flat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Fyo,Russia,ENF,56.4615,32.9221,711,http://sites.fluxdata.org/RU-Fyo/,3,NA,NA,1998,Eddy Covariance,CO2,1998,265,3.9,Flat,NW,NA,FLAT,NA,NA,NA,NA,NA,NA,NA,NA,Site is an old (about 200 years) spruce forest with spruce  and birch. The undergrowth is dominated by Vaccinium  and Sphaghum.,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Ha1,Russia,GRA,54.7252,90.0022,NA,http://sites.fluxdata.org/RU-Ha1/,7,NA,2002,2002,Eddy Covariance,CO2,2002,446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Sam,Russia,GRA,72.3704,126.4818,NA,http://sites.fluxdata.org/RU-Sam/,9,NA,NA,200207110000,Eddy Covariance,CO2,200704260000,NA,NA,Flat,S,NA,FLAT,Undisturbed,Continuous operation,NA,10.5194/bg-10-2105-2013,"Boike et al.: Baseline characteristics of climate, permafrost and land cover from a new permafrost observatory in the Lena River Delta, Siberia (1998<d0>2011). Biogeosciences, 10, 2105<d0>2128, 2013.",Reference,NA,"Allende-Platz 2, 20146 Hamburg, Germany",NA,NA,220,500,Direct power,triangle,NA,NA,NA,NA,NA,Periodic operation until 2009,NA,NA,NA,NA,NA,The tower was moved to a new position. The footprint overlaps partly with the footprints of 2002-2006 and 2009-present.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-SkP,Russia,DNF,62.2550,129.1680,NA,http://sites.fluxdata.org/RU-SkP/,9,NA,NA,2001,Eddy Covariance,CO2,2001,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Tks,Russia,GRA,71.5943,128.8878,323,http://sites.fluxdata.org/RU-Tks/,9,NA,NA,2011,Eddy Covariance,CO2,2011,7,-12.7,Gentle slope (<2 %),NA,NA,S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RU-Vrk,Russia,CSH,67.0547,62.9405,501,http://sites.fluxdata.org/RU-Vrk/,3,NA,2007,2007,Eddy Covariance,CO2,2007,100,-5.6,NA,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SD-Dem,Sudan,SAV,13.2829,30.4783,320,http://sites.fluxdata.org/SD-Dem/,3,NA,NA,NA,NA,NA,2002,500,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SE-St1,Sweden,WET,68.3541,19.0503,303,http://sites.fluxdata.org/SE-St1/,1,NA,201412312330,201206010030,Eddy Covariance,CO2,201205,351,-0.7,Undulated/Variable,ESE,"Supported by the Center of Excellence DEFROST, the EU-funded project PAGE21, and the project INTERACT",FLAT,Undisturbed,Continuous operation,"Details the set-up and flux calculation step for CH4, CO2, H, LE",10.1111/j.1365-2486.2006.01267.x.,"M. Jammet, E. Kettner, S. Dengel, P. M. Crill, T. Friborg. Multi-annual carbon fluxes in a subarctic lake and fen. (In preparation)",Primary_Citation,NA,"Oester Voldgade 10, 1350 K, Copenhagen, Denmark","The tower is located in the Stordalen mire, on the border between a shallow lake (eastern sector) and a fen-type wetland (western sector). Fluxes come from one or the other ecosystem depending on wind direction. The wind flow regularly switches between two main directions. Suggestion to separate sectors: 20N-135N is full lake; 210N-330N is full fen. Note: some of the meteorological variables are specific to one sector and not the other.",PAGE21; DEFROST; INTERACT; University of Copenhagen,175,100,Direct power,tripod,NA,Meteorological variables at the lake are provided by the INTERACT project,NA,NA,NA,NA,NA,NA,NA,NA,NA,Location was measured at the tower foot,NA,201206010030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
